ID,condition,trial,phase,object,choice
1107,BB,control,Phase 1,C,0.86
1108,BB,control,Phase 1,D,0.86
1109,BB,control,Phase 2,A,0.858
1110,BB,control,Phase 2,B,0.86
1111,BB,control,Phase 2,C,0.86
1112,BB,control,Phase 2,D,0.861
1113,BB,control,Phase 1,A,0.861
1114,BB,control,Phase 1,B,0.861
1115,BB,control,Phase 1,C,0.859
1116,BB,control,Phase 1,D,0.861
1117,BB,control,Phase 2,A,0.86
1118,BB,control,Phase 2,B,0.861
1119,BB,control,Phase 2,C,0.862
1120,BB,control,Phase 2,D,0.861
1121,BB,control,Phase 1,A,0.86
1122,BB,control,Phase 1,B,0.859
1123,BB,control,Phase 1,C,0.861
1124,BB,control,Phase 1,D,0.862
1125,BB,control,Phase 2,A,0.859
1126,BB,control,Phase 2,B,0.859
1127,BB,control,Phase 2,C,0.859
1128,BB,control,Phase 2,D,0.861
1129,BB,control,Phase 1,A,0.861
1130,BB,control,Phase 1,B,0.859
1131,BB,control,Phase 1,C,0.861
1132,BB,control,Phase 1,D,0.861
1133,BB,control,Phase 2,A,0.861
1134,BB,control,Phase 2,B,0.862
1135,BB,control,Phase 2,C,0.86
1136,BB,control,Phase 2,D,0.86
1137,BB,control,Phase 1,A,0.861
1138,BB,control,Phase 1,B,0.86
1139,BB,control,Phase 1,C,0.862
1140,BB,control,Phase 1,D,0.86
1141,BB,control,Phase 2,A,0.859
1142,BB,control,Phase 2,B,0.859
1143,BB,control,Phase 2,C,0.86
1144,BB,control,Phase 2,D,0.859
1145,BB,control,Phase 1,A,0.86
1146,BB,control,Phase 1,B,0.86
1147,BB,control,Phase 1,C,0.861
1148,BB,control,Phase 1,D,0.86
1149,BB,control,Phase 2,A,0.86
1150,BB,control,Phase 2,B,0.86
1151,BB,control,Phase 2,C,0.86
1152,BB,control,Phase 2,D,0.86
1153,BB,control,Phase 1,A,0.859
1154,BB,control,Phase 1,B,0.86
1155,BB,control,Phase 1,C,0.861
1156,BB,control,Phase 1,D,0.86
1157,BB,control,Phase 2,A,0.86
1158,BB,control,Phase 2,B,0.861
1159,BB,control,Phase 2,C,0.861
1160,BB,control,Phase 2,D,0.86
1161,BB,control,Phase 1,A,0.859
1162,BB,control,Phase 1,B,0.861
1163,BB,control,Phase 1,C,0.859
1164,BB,control,Phase 1,D,0.859
1165,BB,control,Phase 2,A,0.86
1166,BB,control,Phase 2,B,0.86
1167,BB,control,Phase 2,C,0.859
1168,BB,control,Phase 2,D,0.861
1169,BB,control,Phase 1,A,0.86
1170,BB,control,Phase 1,B,0.861
1171,BB,control,Phase 1,C,0.862
1172,BB,control,Phase 1,D,0.86
1173,BB,control,Phase 2,A,0.861
1174,BB,control,Phase 2,B,0.862
1175,BB,control,Phase 2,C,0.859
1176,BB,control,Phase 2,D,0.862
1177,BB,control,Phase 1,A,0.86
1178,BB,control,Phase 1,B,0.859
1179,BB,control,Phase 1,C,0.861
1180,BB,control,Phase 1,D,0.861
1181,BB,control,Phase 2,A,0.86
1182,BB,control,Phase 2,B,0.861
1183,BB,control,Phase 2,C,0.859
1184,BB,control,Phase 2,D,0.86
1185,BB,control,Phase 1,A,0.861
1186,BB,control,Phase 1,B,0.859
1187,BB,control,Phase 1,C,0.861
1188,BB,control,Phase 1,D,0.86
1189,BB,control,Phase 2,A,0.862
1190,BB,control,Phase 2,B,0.86
1191,BB,control,Phase 2,C,0.86
1192,BB,control,Phase 2,D,0.86
1193,BB,control,Phase 1,A,0.86
1194,BB,control,Phase 1,B,0.861
1195,BB,control,Phase 1,C,0.86
1196,BB,control,Phase 1,D,0.859
1197,BB,control,Phase 2,A,0.861
1198,BB,control,Phase 2,B,0.86
1199,BB,control,Phase 2,C,0.861
1200,BB,control,Phase 2,D,0.86
1201,BB,control,Phase 1,A,0.861
1202,BB,control,Phase 1,B,0.86
1203,BB,control,Phase 1,C,0.861
1204,BB,control,Phase 1,D,0.86
1205,BB,control,Phase 2,A,0.86
1206,BB,control,Phase 2,B,0.86
1207,BB,control,Phase 2,C,0.859
1208,BB,control,Phase 2,D,0.859
1209,BB,control,Phase 1,A,0.86
1210,BB,control,Phase 1,B,0.859
1211,BB,control,Phase 1,C,0.859
1212,BB,control,Phase 1,D,0.86
1213,BB,control,Phase 2,A,0.859
1214,BB,control,Phase 2,B,0.859
1215,BB,control,Phase 2,C,0.859
1216,BB,control,Phase 2,D,0.861
1217,BB,control,Phase 1,A,0.858
1218,BB,control,Phase 1,B,0.862
1219,BB,control,Phase 1,C,0.861
1220,BB,control,Phase 1,D,0.859
1221,BB,control,Phase 2,A,0.861
1222,BB,control,Phase 2,B,0.861
1223,BB,control,Phase 2,C,0.86
1224,BB,control,Phase 2,D,0.861
1225,BB,control,Phase 1,A,0.859
1226,BB,control,Phase 1,B,0.859
1227,BB,control,Phase 1,C,0.86
1228,BB,control,Phase 1,D,0.861
1229,BB,control,Phase 2,A,0.86
1230,BB,control,Phase 2,B,0.861
1231,BB,control,Phase 2,C,0.859
1232,BB,control,Phase 2,D,0.859
1233,BB,control,Phase 1,A,0.86
1234,BB,control,Phase 1,B,0.86
1235,BB,control,Phase 1,C,0.859
1236,BB,control,Phase 1,D,0.861
1237,BB,control,Phase 2,A,0.86
1238,BB,control,Phase 2,B,0.859
1239,BB,control,Phase 2,C,0.859
1240,BB,control,Phase 2,D,0.861
1241,BB,control,Phase 1,A,0.861
1242,BB,control,Phase 1,B,0.861
1243,BB,control,Phase 1,C,0.861
1244,BB,control,Phase 1,D,0.859
1245,BB,control,Phase 2,A,0.86
1246,BB,control,Phase 2,B,0.86
1247,BB,control,Phase 2,C,0.86
1248,BB,control,Phase 2,D,0.861
1249,BB,control,Phase 1,A,0.859
1250,BB,control,Phase 1,B,0.861
1251,BB,control,Phase 1,C,0.859
1252,BB,control,Phase 1,D,0.859
1253,BB,control,Phase 2,A,0.86
1254,BB,control,Phase 2,B,0.859
1255,BB,control,Phase 2,C,0.859
1256,BB,control,Phase 2,D,0.859
1257,BB,control,Phase 1,A,0.86
1258,BB,control,Phase 1,B,0.859
1259,BB,control,Phase 1,C,0.86
1260,BB,control,Phase 1,D,0.861
1261,BB,control,Phase 2,A,0.86
1262,BB,control,Phase 2,B,0.862
1263,BB,control,Phase 2,C,0.86
1264,BB,control,Phase 2,D,0.858
1265,BB,control,Phase 1,A,0.861
1266,BB,control,Phase 1,B,0.859
1267,BB,control,Phase 1,C,0.861
1268,BB,control,Phase 1,D,0.861
1269,BB,control,Phase 2,A,0.86
1270,BB,control,Phase 2,B,0.861
1271,BB,control,Phase 2,C,0.86
1272,BB,control,Phase 2,D,0.861
1273,BB,control,Phase 1,A,0.859
1274,BB,control,Phase 1,B,0.861
1275,BB,control,Phase 1,C,0.86
1276,BB,control,Phase 1,D,0.859
1277,BB,control,Phase 2,A,0.861
1278,BB,control,Phase 2,B,0.859
1279,BB,control,Phase 2,C,0.862
1280,BB,control,Phase 2,D,0.86
1281,BB,control,Phase 1,A,0.861
1282,BB,control,Phase 1,B,0.86
1283,BB,control,Phase 1,C,0.859
1284,BB,control,Phase 1,D,0.86
1285,BB,control,Phase 2,A,0.859
1286,BB,control,Phase 2,B,0.859
1287,BB,control,Phase 2,C,0.86
1288,BB,control,Phase 2,D,0.859
1289,BB,control,Phase 1,A,0.86
1290,BB,control,Phase 1,B,0.86
1291,BB,control,Phase 1,C,0.861
1292,BB,control,Phase 1,D,0.86
1293,BB,control,Phase 2,A,0.86
1294,BB,control,Phase 2,B,0.859
1295,BB,control,Phase 2,C,0.859
1296,BB,control,Phase 2,D,0.859
1297,BB,control,Phase 1,A,0.861
1298,BB,control,Phase 1,B,0.861
1299,BB,control,Phase 1,C,0.859
1300,BB,control,Phase 1,D,0.86
1301,BB,control,Phase 2,A,0.859
1302,BB,control,Phase 2,B,0.859
1303,BB,control,Phase 2,C,0.861
1304,BB,control,Phase 2,D,0.861
1305,BB,control,Phase 1,A,0.859
1306,BB,control,Phase 1,B,0.859
1307,BB,control,Phase 1,C,0.859
1308,BB,control,Phase 1,D,0.859
1309,BB,control,Phase 2,A,0.859
1310,BB,control,Phase 2,B,0.859
1311,BB,control,Phase 2,C,0.859
1312,BB,control,Phase 2,D,0.859
1313,BB,control,Phase 1,A,0.861
1314,BB,control,Phase 1,B,0.86
1315,BB,control,Phase 1,C,0.861
1316,BB,control,Phase 1,D,0.861
1317,BB,control,Phase 2,A,0.859
1318,BB,control,Phase 2,B,0.859
1319,BB,control,Phase 2,C,0.859
1320,BB,control,Phase 2,D,0.861
1321,BB,control,Phase 1,A,0.862
1322,BB,control,Phase 1,B,0.862
1323,BB,control,Phase 1,C,0.859
1324,BB,control,Phase 1,D,0.859
1325,BB,control,Phase 2,A,0.859
1326,BB,control,Phase 2,B,0.859
1327,BB,control,Phase 2,C,0.86
1328,BB,control,Phase 2,D,0.861
1329,BB,control,Phase 1,A,0.859
1330,BB,control,Phase 1,B,0.86
1331,BB,control,Phase 1,C,0.859
1332,BB,control,Phase 1,D,0.86
1333,BB,control,Phase 2,A,0.859
1334,BB,control,Phase 2,B,0.861
1335,BB,control,Phase 2,C,0.86
1336,BB,control,Phase 2,D,0.861
1337,BB,control,Phase 1,A,0.859
1338,BB,control,Phase 1,B,0.86
1339,BB,control,Phase 1,C,0.859
1340,BB,control,Phase 1,D,0.859
1341,BB,control,Phase 2,A,0.861
1342,BB,control,Phase 2,B,0.86
1343,BB,control,Phase 2,C,0.859
1344,BB,control,Phase 2,D,0.862
1345,BB,control,Phase 1,A,0.86
1346,BB,control,Phase 1,B,0.859
1347,BB,control,Phase 1,C,0.859
1348,BB,control,Phase 1,D,0.862
1349,BB,control,Phase 2,A,0.86
1350,BB,control,Phase 2,B,0.859
1351,BB,control,Phase 2,C,0.859
1352,BB,control,Phase 2,D,0.86
1353,BB,control,Phase 1,A,0.86
1354,BB,control,Phase 1,B,0.859
1355,BB,control,Phase 1,C,0.86
1356,BB,control,Phase 1,D,0.859
1357,BB,control,Phase 2,A,0.861
1358,BB,control,Phase 2,B,0.859
1359,BB,control,Phase 2,C,0.86
1360,BB,control,Phase 2,D,0.86
1361,BB,control,Phase 1,A,0.86
1362,BB,control,Phase 1,B,0.86
1363,BB,control,Phase 1,C,0.86
1364,BB,control,Phase 1,D,0.861
1365,BB,control,Phase 2,A,0.858
1366,BB,control,Phase 2,B,0.859
1367,BB,control,Phase 2,C,0.86
1368,BB,control,Phase 2,D,0.859
1369,BB,control,Phase 1,A,0.86
1370,BB,control,Phase 1,B,0.861
1371,BB,control,Phase 1,C,0.861
1372,BB,control,Phase 1,D,0.859
1373,BB,control,Phase 2,A,0.861
1374,BB,control,Phase 2,B,0.862
1375,BB,control,Phase 2,C,0.859
1376,BB,control,Phase 2,D,0.86
1377,BB,control,Phase 1,A,0.86
1378,BB,control,Phase 1,B,0.86
1379,BB,control,Phase 1,C,0.861
1380,BB,control,Phase 1,D,0.861
1381,BB,control,Phase 2,A,0.859
1382,BB,control,Phase 2,B,0.861
1383,BB,control,Phase 2,C,0.861
1384,BB,control,Phase 2,D,0.861
1385,BB,control,Phase 1,A,0.86
1386,BB,control,Phase 1,B,0.86
1387,BB,control,Phase 1,C,0.86
1388,BB,control,Phase 1,D,0.861
1389,BB,control,Phase 2,A,0.859
1390,BB,control,Phase 2,B,0.862
1391,BB,control,Phase 2,C,0.859
1392,BB,control,Phase 2,D,0.86
1393,BB,control,Phase 1,A,0.861
1394,BB,control,Phase 1,B,0.859
1395,BB,control,Phase 1,C,0.859
1396,BB,control,Phase 1,D,0.859
1397,BB,control,Phase 2,A,0.86
1398,BB,control,Phase 2,B,0.861
1399,BB,control,Phase 2,C,0.859
1400,BB,control,Phase 2,D,0.861
1401,ISO,main,Phase 1,A,0.177
1402,ISO,main,Phase 1,B,0.86
1403,ISO,main,Phase 1,C,0.859
1404,ISO,main,Phase 2,A,0.177
1405,ISO,main,Phase 2,B,0.859
1406,ISO,main,Phase 2,C,0.859
1407,ISO,main,Phase 1,A,0.177
1408,ISO,main,Phase 1,B,0.861
1409,ISO,main,Phase 1,C,0.859
1410,ISO,main,Phase 2,A,0.178
1411,ISO,main,Phase 2,B,0.861
1412,ISO,main,Phase 2,C,0.859
1413,ISO,main,Phase 1,A,0.178
1414,ISO,main,Phase 1,B,0.859
1415,ISO,main,Phase 1,C,0.859
1416,ISO,main,Phase 2,A,0.178
1417,ISO,main,Phase 2,B,0.86
1418,ISO,main,Phase 2,C,0.859
1419,ISO,main,Phase 1,A,0.178
1420,ISO,main,Phase 1,B,0.858
1421,ISO,main,Phase 1,C,0.859
1422,ISO,main,Phase 2,A,0.178
1423,ISO,main,Phase 2,B,0.86
1424,ISO,main,Phase 2,C,0.861
1425,ISO,main,Phase 1,A,0.177
1426,ISO,main,Phase 1,B,0.859
1427,ISO,main,Phase 1,C,0.86
1428,ISO,main,Phase 2,A,0.178
1429,ISO,main,Phase 2,B,0.86
1430,ISO,main,Phase 2,C,0.861
1431,ISO,main,Phase 1,A,0.178
1432,ISO,main,Phase 1,B,0.86
1433,ISO,main,Phase 1,C,0.859
1434,ISO,main,Phase 2,A,0.177
1435,ISO,main,Phase 2,B,0.86
1436,ISO,main,Phase 2,C,0.86
1437,ISO,main,Phase 1,A,0.178
1438,ISO,main,Phase 1,B,0.859
1439,ISO,main,Phase 1,C,0.86
1440,ISO,main,Phase 2,A,0.178
1441,ISO,main,Phase 2,B,0.86
1442,ISO,main,Phase 2,C,0.859
1443,ISO,main,Phase 1,A,0.177
1444,ISO,main,Phase 1,B,0.859
1445,ISO,main,Phase 1,C,0.861
1446,ISO,main,Phase 2,A,0.178
1447,ISO,main,Phase 2,B,0.861
1448,ISO,main,Phase 2,C,0.861
1449,ISO,main,Phase 1,A,0.177
1450,ISO,main,Phase 1,B,0.86
1451,ISO,main,Phase 1,C,0.861
1452,ISO,main,Phase 2,A,0.177
1453,ISO,main,Phase 2,B,0.861
1454,ISO,main,Phase 2,C,0.862
1455,ISO,main,Phase 1,A,0.177
1456,ISO,main,Phase 1,B,0.861
1457,ISO,main,Phase 1,C,0.859
1458,ISO,main,Phase 2,A,0.178
1459,ISO,main,Phase 2,B,0.861
1460,ISO,main,Phase 2,C,0.861
1461,ISO,main,Phase 1,A,0.177
1462,ISO,main,Phase 1,B,0.859
1463,ISO,main,Phase 1,C,0.861
1464,ISO,main,Phase 2,A,0.177
1465,ISO,main,Phase 2,B,0.862
1466,ISO,main,Phase 2,C,0.859
1467,ISO,main,Phase 1,A,0.178
1468,ISO,main,Phase 1,B,0.859
1469,ISO,main,Phase 1,C,0.859
1470,ISO,main,Phase 2,A,0.178
1471,ISO,main,Phase 2,B,0.859
1472,ISO,main,Phase 2,C,0.861
1473,ISO,main,Phase 1,A,0.178
1474,ISO,main,Phase 1,B,0.859
1475,ISO,main,Phase 1,C,0.859
1476,ISO,main,Phase 2,A,0.178
1477,ISO,main,Phase 2,B,0.861
1478,ISO,main,Phase 2,C,0.86
1479,ISO,main,Phase 1,A,0.177
1480,ISO,main,Phase 1,B,0.86
1481,ISO,main,Phase 1,C,0.861
1482,ISO,main,Phase 2,A,0.178
1483,ISO,main,Phase 2,B,0.861
1484,ISO,main,Phase 2,C,0.859
1485,ISO,main,Phase 1,A,0.178
1486,ISO,main,Phase 1,B,0.86
1487,ISO,main,Phase 1,C,0.861
1488,ISO,main,Phase 2,A,0.177
1489,ISO,main,Phase 2,B,0.859
1490,ISO,main,Phase 2,C,0.86
1491,ISO,main,Phase 1,A,0.178
1492,ISO,main,Phase 1,B,0.861
1493,ISO,main,Phase 1,C,0.861
1494,ISO,main,Phase 2,A,0.178
1495,ISO,main,Phase 2,B,0.859
1496,ISO,main,Phase 2,C,0.859
1497,ISO,main,Phase 1,A,0.177
1498,ISO,main,Phase 1,B,0.86
1499,ISO,main,Phase 1,C,0.859
1500,ISO,main,Phase 2,A,0.178
1501,ISO,main,Phase 2,B,0.859
1502,ISO,main,Phase 2,C,0.859
1503,ISO,main,Phase 1,A,0.177
1504,ISO,main,Phase 1,B,0.862
1505,ISO,main,Phase 1,C,0.86
1506,ISO,main,Phase 2,A,0.177
1507,ISO,main,Phase 2,B,0.86
1508,ISO,main,Phase 2,C,0.861
1509,ISO,main,Phase 1,A,0.177
1510,ISO,main,Phase 1,B,0.861
1511,ISO,main,Phase 1,C,0.86
1512,ISO,main,Phase 2,A,0.177
1513,ISO,main,Phase 2,B,0.859
1514,ISO,main,Phase 2,C,0.859
1515,ISO,main,Phase 1,A,0.178
1516,ISO,main,Phase 1,B,0.859
1517,ISO,main,Phase 1,C,0.86
1518,ISO,main,Phase 2,A,0.178
1519,ISO,main,Phase 2,B,0.861
1520,ISO,main,Phase 2,C,0.859
1521,ISO,main,Phase 1,A,0.177
1522,ISO,main,Phase 1,B,0.859
1523,ISO,main,Phase 1,C,0.86
1524,ISO,main,Phase 2,A,0.178
1525,ISO,main,Phase 2,B,0.86
1526,ISO,main,Phase 2,C,0.861
1527,ISO,main,Phase 1,A,0.178
1528,ISO,main,Phase 1,B,0.861
1529,ISO,main,Phase 1,C,0.861
1530,ISO,main,Phase 2,A,0.177
1531,ISO,main,Phase 2,B,0.861
1532,ISO,main,Phase 2,C,0.859
1533,ISO,main,Phase 1,A,0.178
1534,ISO,main,Phase 1,B,0.859
1535,ISO,main,Phase 1,C,0.861
1536,ISO,main,Phase 2,A,0.178
1537,ISO,main,Phase 2,B,0.861
1538,ISO,main,Phase 2,C,0.861
1539,ISO,main,Phase 1,A,0.177
1540,ISO,main,Phase 1,B,0.861
1541,ISO,main,Phase 1,C,0.862
1542,ISO,main,Phase 2,A,0.178
1543,ISO,main,Phase 2,B,0.859
1544,ISO,main,Phase 2,C,0.86
1545,ISO,main,Phase 1,A,0.178
1546,ISO,main,Phase 1,B,0.859
1547,ISO,main,Phase 1,C,0.861
1548,ISO,main,Phase 2,A,0.177
1549,ISO,main,Phase 2,B,0.86
1550,ISO,main,Phase 2,C,0.861
1551,ISO,main,Phase 1,A,0.177
1552,ISO,main,Phase 1,B,0.86
1553,ISO,main,Phase 1,C,0.861
1554,ISO,main,Phase 2,A,0.177
1555,ISO,main,Phase 2,B,0.859
1556,ISO,main,Phase 2,C,0.86
1557,ISO,main,Phase 1,A,0.178
1558,ISO,main,Phase 1,B,0.861
1559,ISO,main,Phase 1,C,0.86
1560,ISO,main,Phase 2,A,0.177
1561,ISO,main,Phase 2,B,0.861
1562,ISO,main,Phase 2,C,0.861
1563,ISO,main,Phase 1,A,0.178
1564,ISO,main,Phase 1,B,0.86
1565,ISO,main,Phase 1,C,0.86
1566,ISO,main,Phase 2,A,0.178
1567,ISO,main,Phase 2,B,0.86
1568,ISO,main,Phase 2,C,0.859
1569,ISO,main,Phase 1,A,0.178
1570,ISO,main,Phase 1,B,0.861
1571,ISO,main,Phase 1,C,0.861
1572,ISO,main,Phase 2,A,0.178
1573,ISO,main,Phase 2,B,0.861
1574,ISO,main,Phase 2,C,0.86
1575,ISO,main,Phase 1,A,0.177
1576,ISO,main,Phase 1,B,0.859
1577,ISO,main,Phase 1,C,0.861
1578,ISO,main,Phase 2,A,0.178
1579,ISO,main,Phase 2,B,0.86
1580,ISO,main,Phase 2,C,0.861
1581,ISO,main,Phase 1,A,0.178
1582,ISO,main,Phase 1,B,0.86
1583,ISO,main,Phase 1,C,0.859
1584,ISO,main,Phase 2,A,0.178
1585,ISO,main,Phase 2,B,0.862
1586,ISO,main,Phase 2,C,0.86
1587,ISO,main,Phase 1,A,0.178
1588,ISO,main,Phase 1,B,0.861
1589,ISO,main,Phase 1,C,0.859
1590,ISO,main,Phase 2,A,0.178
1591,ISO,main,Phase 2,B,0.86
1592,ISO,main,Phase 2,C,0.861
1593,ISO,main,Phase 1,A,0.177
1594,ISO,main,Phase 1,B,0.86
1595,ISO,main,Phase 1,C,0.862
1596,ISO,main,Phase 2,A,0.178
1597,ISO,main,Phase 2,B,0.859
1598,ISO,main,Phase 2,C,0.86
1599,ISO,main,Phase 1,A,0.178
1600,ISO,main,Phase 1,B,0.859
1601,ISO,main,Phase 1,C,0.86
1602,ISO,main,Phase 2,A,0.178
1603,ISO,main,Phase 2,B,0.859
1604,ISO,main,Phase 2,C,0.861
1605,ISO,main,Phase 1,A,0.178
1606,ISO,main,Phase 1,B,0.862
1607,ISO,main,Phase 1,C,0.86
1608,ISO,main,Phase 2,A,0.178
1609,ISO,main,Phase 2,B,0.859
1610,ISO,main,Phase 2,C,0.86
1611,ISO,main,Phase 1,A,0.177
1612,ISO,main,Phase 1,B,0.86
1613,ISO,main,Phase 1,C,0.861
1614,ISO,main,Phase 2,A,0.177
1615,ISO,main,Phase 2,B,0.861
1616,ISO,main,Phase 2,C,0.859
1617,ISO,main,Phase 1,A,0.178
1618,ISO,main,Phase 1,B,0.861
1619,ISO,main,Phase 1,C,0.86
1620,ISO,main,Phase 2,A,0.178
1621,ISO,main,Phase 2,B,0.86
1622,ISO,main,Phase 2,C,0.859
1623,ISO,main,Phase 1,A,0.178
1624,ISO,main,Phase 1,B,0.86
1625,ISO,main,Phase 1,C,0.861
1626,ISO,main,Phase 2,A,0.177
1627,ISO,main,Phase 2,B,0.861
1628,ISO,main,Phase 2,C,0.861
1629,ISO,main,Phase 1,A,0.178
1630,ISO,main,Phase 1,B,0.861
1631,ISO,main,Phase 1,C,0.861
1632,ISO,main,Phase 2,A,0.178
1633,ISO,main,Phase 2,B,0.859
1634,ISO,main,Phase 2,C,0.862
1635,ISO,main,Phase 1,A,0.178
1636,ISO,main,Phase 1,B,0.861
1637,ISO,main,Phase 1,C,0.861
1638,ISO,main,Phase 2,A,0.178
1639,ISO,main,Phase 2,B,0.859
1640,ISO,main,Phase 2,C,0.859
1641,ISO,main,Phase 1,A,0.178
1642,ISO,main,Phase 1,B,0.858
1643,ISO,main,Phase 1,C,0.859
1644,ISO,main,Phase 2,A,0.178
1645,ISO,main,Phase 2,B,0.861
1646,ISO,main,Phase 2,C,0.861
1647,ISO,main,Phase 1,A,0.178
1648,ISO,main,Phase 1,B,0.861
1649,ISO,main,Phase 1,C,0.859
1650,ISO,main,Phase 2,A,0.178
1651,ISO,main,Phase 2,B,0.859
1652,ISO,main,Phase 2,C,0.861
1653,ISO,main,Phase 1,A,0.178
1654,ISO,main,Phase 1,B,0.86
1655,ISO,main,Phase 1,C,0.86
1656,ISO,main,Phase 2,A,0.178
1657,ISO,main,Phase 2,B,0.859
1658,ISO,main,Phase 2,C,0.86
1659,ISO,main,Phase 1,A,0.178
1660,ISO,main,Phase 1,B,0.86
1661,ISO,main,Phase 1,C,0.861
1662,ISO,main,Phase 2,A,0.178
1663,ISO,main,Phase 2,B,0.859
1664,ISO,main,Phase 2,C,0.861
1665,ISO,main,Phase 1,A,0.177
1666,ISO,main,Phase 1,B,0.861
1667,ISO,main,Phase 1,C,0.862
1668,ISO,main,Phase 2,A,0.177
1669,ISO,main,Phase 2,B,0.859
1670,ISO,main,Phase 2,C,0.861
1671,ISO,main,Phase 1,A,0.178
1672,ISO,main,Phase 1,B,0.861
1673,ISO,main,Phase 1,C,0.861
1674,ISO,main,Phase 2,A,0.177
1675,ISO,main,Phase 2,B,0.858
1676,ISO,main,Phase 2,C,0.859
1677,ISO,main,Phase 1,A,0.177
1678,ISO,main,Phase 1,B,0.859
1679,ISO,main,Phase 1,C,0.859
1680,ISO,main,Phase 2,A,0.178
1681,ISO,main,Phase 2,B,0.86
1682,ISO,main,Phase 2,C,0.86
1683,ISO,main,Phase 1,A,0.177
1684,ISO,main,Phase 1,B,0.86
1685,ISO,main,Phase 1,C,0.861
1686,ISO,main,Phase 2,A,0.178
1687,ISO,main,Phase 2,B,0.859
1688,ISO,main,Phase 2,C,0.862
1689,ISO,main,Phase 1,A,0.178
1690,ISO,main,Phase 1,B,0.861
1691,ISO,main,Phase 1,C,0.86
1692,ISO,main,Phase 2,A,0.177
1693,ISO,main,Phase 2,B,0.859
1694,ISO,main,Phase 2,C,0.858
1695,ISO,main,Phase 1,A,0.177
1696,ISO,main,Phase 1,B,0.86
1697,ISO,main,Phase 1,C,0.859
1698,ISO,main,Phase 2,A,0.177
1699,ISO,main,Phase 2,B,0.859
1700,ISO,main,Phase 2,C,0.862
1701,ISO,main,Phase 1,A,0.177
1702,ISO,main,Phase 1,B,0.859
1703,ISO,main,Phase 1,C,0.86
1704,ISO,main,Phase 2,A,0.178
1705,ISO,main,Phase 2,B,0.859
1706,ISO,main,Phase 2,C,0.86
1707,ISO,main,Phase 1,A,0.178
1708,ISO,main,Phase 1,B,0.859
1709,ISO,main,Phase 1,C,0.859
1710,ISO,main,Phase 2,A,0.178
1711,ISO,main,Phase 2,B,0.86
1712,ISO,main,Phase 2,C,0.859
1713,ISO,main,Phase 1,A,0.177
1714,ISO,main,Phase 1,B,0.861
1715,ISO,main,Phase 1,C,0.86
1716,ISO,main,Phase 2,A,0.177
1717,ISO,main,Phase 2,B,0.86
1718,ISO,main,Phase 2,C,0.861
1719,ISO,main,Phase 1,A,0.178
1720,ISO,main,Phase 1,B,0.861
1721,ISO,main,Phase 1,C,0.859
1722,ISO,main,Phase 2,A,0.177
1723,ISO,main,Phase 2,B,0.862
1724,ISO,main,Phase 2,C,0.859
1725,ISO,main,Phase 1,A,0.178
1726,ISO,main,Phase 1,B,0.859
1727,ISO,main,Phase 1,C,0.861
1728,ISO,main,Phase 2,A,0.178
1729,ISO,main,Phase 2,B,0.86
1730,ISO,main,Phase 2,C,0.859
1731,ISO,main,Phase 1,A,0.178
1732,ISO,main,Phase 1,B,0.86
1733,ISO,main,Phase 1,C,0.859
1734,ISO,main,Phase 2,A,0.178
1735,ISO,main,Phase 2,B,0.861
1736,ISO,main,Phase 2,C,0.861
1737,ISO,main,Phase 1,A,0.178
1738,ISO,main,Phase 1,B,0.862
1739,ISO,main,Phase 1,C,0.859
1740,ISO,main,Phase 2,A,0.177
1741,ISO,main,Phase 2,B,0.86
1742,ISO,main,Phase 2,C,0.861
1743,ISO,main,Phase 1,A,0.177
1744,ISO,main,Phase 1,B,0.86
1745,ISO,main,Phase 1,C,0.86
1746,ISO,main,Phase 2,A,0.178
1747,ISO,main,Phase 2,B,0.86
1748,ISO,main,Phase 2,C,0.859
1749,ISO,main,Phase 1,A,0.178
1750,ISO,main,Phase 1,B,0.859
1751,ISO,main,Phase 1,C,0.859
1752,ISO,main,Phase 2,A,0.177
1753,ISO,main,Phase 2,B,0.861
1754,ISO,main,Phase 2,C,0.859
1755,ISO,main,Phase 1,A,0.178
1756,ISO,main,Phase 1,B,0.859
1757,ISO,main,Phase 1,C,0.859
1758,ISO,main,Phase 2,A,0.178
1759,ISO,main,Phase 2,B,0.859
1760,ISO,main,Phase 2,C,0.859
1761,ISO,main,Phase 1,A,0.178
1762,ISO,main,Phase 1,B,0.86
1763,ISO,main,Phase 1,C,0.859
1764,ISO,main,Phase 2,A,0.178
1765,ISO,main,Phase 2,B,0.86
1766,ISO,main,Phase 2,C,0.859
1767,ISO,main,Phase 1,A,0.178
1768,ISO,main,Phase 1,B,0.86
1769,ISO,main,Phase 1,C,0.859
1770,ISO,main,Phase 2,A,0.177
1771,ISO,main,Phase 2,B,0.861
1772,ISO,main,Phase 2,C,0.859
1773,ISO,main,Phase 1,A,0.177
1774,ISO,main,Phase 1,B,0.859
1775,ISO,main,Phase 1,C,0.859
1776,ISO,main,Phase 2,A,0.177
1777,ISO,main,Phase 2,B,0.861
1778,ISO,main,Phase 2,C,0.862
1779,ISO,main,Phase 1,A,0.177
1780,ISO,main,Phase 1,B,0.859
1781,ISO,main,Phase 1,C,0.861
1782,ISO,main,Phase 2,A,0.177
1783,ISO,main,Phase 2,B,0.86
1784,ISO,main,Phase 2,C,0.862
1785,ISO,main,Phase 1,A,0.178
