ID,condition,trial,phase,object,choice
2322,ISO,control,Phase 1,B,0.79
2323,ISO,control,Phase 1,C,0.791
2324,ISO,control,Phase 1,D,0.206
2325,ISO,control,Phase 2,A,0.793
2326,ISO,control,Phase 2,B,0.79
2327,ISO,control,Phase 2,C,0.795
2328,ISO,control,Phase 2,D,0.212
2329,ISO,control,Phase 1,A,0.795
2330,ISO,control,Phase 1,B,0.789
2331,ISO,control,Phase 1,C,0.789
2332,ISO,control,Phase 1,D,0.211
2333,ISO,control,Phase 2,A,0.792
2334,ISO,control,Phase 2,B,0.795
2335,ISO,control,Phase 2,C,0.796
2336,ISO,control,Phase 2,D,0.204
2337,ISO,control,Phase 1,A,0.791
2338,ISO,control,Phase 1,B,0.797
2339,ISO,control,Phase 1,C,0.796
2340,ISO,control,Phase 1,D,0.203
2341,ISO,control,Phase 2,A,0.794
2342,ISO,control,Phase 2,B,0.793
2343,ISO,control,Phase 2,C,0.796
2344,ISO,control,Phase 2,D,0.204
2345,ISO,control,Phase 1,A,0.793
2346,ISO,control,Phase 1,B,0.793
2347,ISO,control,Phase 1,C,0.792
2348,ISO,control,Phase 1,D,0.209
2349,ISO,control,Phase 2,A,0.793
2350,ISO,control,Phase 2,B,0.794
2351,ISO,control,Phase 2,C,0.794
2352,ISO,control,Phase 2,D,0.209
2353,ISO,control,Phase 1,A,0.791
2354,ISO,control,Phase 1,B,0.793
2355,ISO,control,Phase 1,C,0.793
2356,ISO,control,Phase 1,D,0.21
2357,ISO,control,Phase 2,A,0.791
2358,ISO,control,Phase 2,B,0.792
2359,ISO,control,Phase 2,C,0.795
2360,ISO,control,Phase 2,D,0.205
2361,ISO,control,Phase 1,A,0.79
2362,ISO,control,Phase 1,B,0.794
2363,ISO,control,Phase 1,C,0.793
2364,ISO,control,Phase 1,D,0.206
2365,ISO,control,Phase 2,A,0.795
2366,ISO,control,Phase 2,B,0.796
2367,ISO,control,Phase 2,C,0.789
2368,ISO,control,Phase 2,D,0.207
2369,ISO,control,Phase 1,A,0.795
2370,ISO,control,Phase 1,B,0.79
2371,ISO,control,Phase 1,C,0.792
2372,ISO,control,Phase 1,D,0.208
2373,ISO,control,Phase 2,A,0.793
2374,ISO,control,Phase 2,B,0.795
2375,ISO,control,Phase 2,C,0.794
2376,ISO,control,Phase 2,D,0.211
2377,ISO,control,Phase 1,A,0.794
2378,ISO,control,Phase 1,B,0.791
2379,ISO,control,Phase 1,C,0.791
2380,ISO,control,Phase 1,D,0.21
2381,ISO,control,Phase 2,A,0.792
2382,ISO,control,Phase 2,B,0.795
2383,ISO,control,Phase 2,C,0.796
2384,ISO,control,Phase 2,D,0.204
2385,ISO,control,Phase 1,A,0.792
2386,ISO,control,Phase 1,B,0.79
2387,ISO,control,Phase 1,C,0.791
2388,ISO,control,Phase 1,D,0.21
2389,ISO,control,Phase 2,A,0.793
2390,ISO,control,Phase 2,B,0.794
2391,ISO,control,Phase 2,C,0.796
2392,ISO,control,Phase 2,D,0.206
2393,ISO,control,Phase 1,A,0.796
2394,ISO,control,Phase 1,B,0.79
2395,ISO,control,Phase 1,C,0.793
2396,ISO,control,Phase 1,D,0.212
2397,ISO,control,Phase 2,A,0.794
2398,ISO,control,Phase 2,B,0.795
2399,ISO,control,Phase 2,C,0.793
2400,ISO,control,Phase 2,D,0.208
2401,ISO,control,Phase 1,A,0.791
2402,ISO,control,Phase 1,B,0.797
2403,ISO,control,Phase 1,C,0.796
2404,ISO,control,Phase 1,D,0.211
2405,ISO,control,Phase 2,A,0.79
2406,ISO,control,Phase 2,B,0.795
2407,ISO,control,Phase 2,C,0.791
2408,ISO,control,Phase 2,D,0.21
2409,ISO,control,Phase 1,A,0.796
2410,ISO,control,Phase 1,B,0.791
2411,ISO,control,Phase 1,C,0.796
2412,ISO,control,Phase 1,D,0.206
2413,ISO,control,Phase 2,A,0.792
2414,ISO,control,Phase 2,B,0.792
2415,ISO,control,Phase 2,C,0.792
2416,ISO,control,Phase 2,D,0.208
2417,ISO,control,Phase 1,A,0.79
2418,ISO,control,Phase 1,B,0.792
2419,ISO,control,Phase 1,C,0.793
2420,ISO,control,Phase 1,D,0.21
2421,ISO,control,Phase 2,A,0.79
2422,ISO,control,Phase 2,B,0.792
2423,ISO,control,Phase 2,C,0.793
2424,ISO,control,Phase 2,D,0.21
2425,ISO,control,Phase 1,A,0.794
2426,ISO,control,Phase 1,B,0.792
2427,ISO,control,Phase 1,C,0.793
2428,ISO,control,Phase 1,D,0.206
2429,ISO,control,Phase 2,A,0.797
2430,ISO,control,Phase 2,B,0.795
2431,ISO,control,Phase 2,C,0.789
2432,ISO,control,Phase 2,D,0.204
2433,ISO,control,Phase 1,A,0.788
2434,ISO,control,Phase 1,B,0.791
2435,ISO,control,Phase 1,C,0.797
2436,ISO,control,Phase 1,D,0.206
2437,ISO,control,Phase 2,A,0.792
2438,ISO,control,Phase 2,B,0.792
2439,ISO,control,Phase 2,C,0.793
2440,ISO,control,Phase 2,D,0.21
2441,ISO,control,Phase 1,A,0.793
2442,ISO,control,Phase 1,B,0.791
2443,ISO,control,Phase 1,C,0.789
2444,ISO,control,Phase 1,D,0.206
2445,ISO,control,Phase 2,A,0.794
2446,ISO,control,Phase 2,B,0.796
2447,ISO,control,Phase 2,C,0.789
2448,ISO,control,Phase 2,D,0.208
2449,ISO,control,Phase 1,A,0.797
2450,ISO,control,Phase 1,B,0.791
2451,ISO,control,Phase 1,C,0.793
2452,ISO,control,Phase 1,D,0.205
2453,ISO,control,Phase 2,A,0.793
2454,ISO,control,Phase 2,B,0.794
2455,ISO,control,Phase 2,C,0.796
2456,ISO,control,Phase 2,D,0.204
2457,ISO,control,Phase 1,A,0.795
2458,ISO,control,Phase 1,B,0.792
2459,ISO,control,Phase 1,C,0.795
2460,ISO,control,Phase 1,D,0.208
2461,ISO,control,Phase 2,A,0.789
2462,ISO,control,Phase 2,B,0.793
2463,ISO,control,Phase 2,C,0.79
2464,ISO,control,Phase 2,D,0.207
2465,ISO,control,Phase 1,A,0.79
2466,ISO,control,Phase 1,B,0.795
2467,ISO,control,Phase 1,C,0.792
2468,ISO,control,Phase 1,D,0.206
2469,ISO,control,Phase 2,A,0.797
2470,ISO,control,Phase 2,B,0.794
2471,ISO,control,Phase 2,C,0.789
2472,ISO,control,Phase 2,D,0.207
2473,ISO,control,Phase 1,A,0.794
2474,ISO,control,Phase 1,B,0.792
2475,ISO,control,Phase 1,C,0.793
2476,ISO,control,Phase 1,D,0.208
2477,ISO,control,Phase 2,A,0.792
2478,ISO,control,Phase 2,B,0.789
2479,ISO,control,Phase 2,C,0.79
2480,ISO,control,Phase 2,D,0.209
2481,ISO,control,Phase 1,A,0.791
2482,ISO,control,Phase 1,B,0.79
2483,ISO,control,Phase 1,C,0.792
2484,ISO,control,Phase 1,D,0.207
2485,ISO,control,Phase 2,A,0.795
2486,ISO,control,Phase 2,B,0.793
2487,ISO,control,Phase 2,C,0.793
2488,ISO,control,Phase 2,D,0.203
2489,ISO,control,Phase 1,A,0.791
2490,ISO,control,Phase 1,B,0.789
2491,ISO,control,Phase 1,C,0.792
2492,ISO,control,Phase 1,D,0.211
2493,ISO,control,Phase 2,A,0.79
2494,ISO,control,Phase 2,B,0.796
2495,ISO,control,Phase 2,C,0.79
2496,ISO,control,Phase 2,D,0.205
2497,ISO,control,Phase 1,A,0.794
2498,ISO,control,Phase 1,B,0.794
2499,ISO,control,Phase 1,C,0.793
2500,ISO,control,Phase 1,D,0.21
2501,ISO,control,Phase 2,A,0.791
2502,ISO,control,Phase 2,B,0.79
2503,ISO,control,Phase 2,C,0.793
2504,ISO,control,Phase 2,D,0.208
2505,ISO,control,Phase 1,A,0.794
2506,ISO,control,Phase 1,B,0.796
2507,ISO,control,Phase 1,C,0.792
2508,ISO,control,Phase 1,D,0.212
2509,ISO,control,Phase 2,A,0.789
2510,ISO,control,Phase 2,B,0.791
2511,ISO,control,Phase 2,C,0.793
2512,ISO,control,Phase 2,D,0.204
2513,ISO,control,Phase 1,A,0.789
2514,ISO,control,Phase 1,B,0.792
2515,ISO,control,Phase 1,C,0.794
2516,ISO,control,Phase 1,D,0.206
2517,ISO,control,Phase 2,A,0.795
2518,ISO,control,Phase 2,B,0.792
2519,ISO,control,Phase 2,C,0.796
2520,ISO,control,Phase 2,D,0.204
2521,ISO,control,Phase 1,A,0.797
2522,ISO,control,Phase 1,B,0.79
2523,ISO,control,Phase 1,C,0.791
2524,ISO,control,Phase 1,D,0.209
2525,ISO,control,Phase 2,A,0.791
2526,ISO,control,Phase 2,B,0.792
2527,ISO,control,Phase 2,C,0.792
2528,ISO,control,Phase 2,D,0.207
2529,ISO,control,Phase 1,A,0.794
2530,ISO,control,Phase 1,B,0.796
2531,ISO,control,Phase 1,C,0.794
2532,ISO,control,Phase 1,D,0.204
2533,ISO,control,Phase 2,A,0.793
2534,ISO,control,Phase 2,B,0.792
2535,ISO,control,Phase 2,C,0.795
2536,ISO,control,Phase 2,D,0.206
2537,ISO,control,Phase 1,A,0.795
2538,ISO,control,Phase 1,B,0.794
2539,ISO,control,Phase 1,C,0.789
2540,ISO,control,Phase 1,D,0.211
2541,ISO,control,Phase 2,A,0.794
2542,ISO,control,Phase 2,B,0.792
2543,ISO,control,Phase 2,C,0.797
2544,ISO,control,Phase 2,D,0.21
2545,ISO,control,Phase 1,A,0.795
2546,ISO,control,Phase 1,B,0.789
2547,ISO,control,Phase 1,C,0.79
2548,ISO,control,Phase 1,D,0.208
2549,ISO,control,Phase 2,A,0.794
2550,ISO,control,Phase 2,B,0.791
2551,ISO,control,Phase 2,C,0.793
2552,ISO,control,Phase 2,D,0.208
2553,ISO,control,Phase 1,A,0.795
2554,ISO,control,Phase 1,B,0.794
2555,ISO,control,Phase 1,C,0.792
2556,ISO,control,Phase 1,D,0.205
2557,ISO,control,Phase 2,A,0.79
2558,ISO,control,Phase 2,B,0.793
2559,ISO,control,Phase 2,C,0.792
2560,ISO,control,Phase 2,D,0.208
2561,ISO,control,Phase 1,A,0.797
2562,ISO,control,Phase 1,B,0.793
2563,ISO,control,Phase 1,C,0.795
2564,ISO,control,Phase 1,D,0.211
2565,ISO,control,Phase 2,A,0.797
2566,ISO,control,Phase 2,B,0.795
2567,ISO,control,Phase 2,C,0.796
2568,ISO,control,Phase 2,D,0.211
2569,ISO,control,Phase 1,A,0.792
2570,ISO,control,Phase 1,B,0.794
2571,ISO,control,Phase 1,C,0.79
2572,ISO,control,Phase 1,D,0.203
2573,ISO,control,Phase 2,A,0.789
2574,ISO,control,Phase 2,B,0.797
2575,ISO,control,Phase 2,C,0.797
2576,ISO,control,Phase 2,D,0.211
2577,ISO,control,Phase 1,A,0.797
2578,ISO,control,Phase 1,B,0.795
2579,ISO,control,Phase 1,C,0.795
2580,ISO,control,Phase 1,D,0.21
2581,ISO,control,Phase 2,A,0.793
2582,ISO,control,Phase 2,B,0.792
2583,ISO,control,Phase 2,C,0.794
2584,ISO,control,Phase 2,D,0.208
2585,ISO,control,Phase 1,A,0.796
2586,ISO,control,Phase 1,B,0.792
2587,ISO,control,Phase 1,C,0.789
2588,ISO,control,Phase 1,D,0.21
2589,ISO,control,Phase 2,A,0.792
2590,ISO,control,Phase 2,B,0.794
2591,ISO,control,Phase 2,C,0.794
2592,ISO,control,Phase 2,D,0.211
2593,ISO,control,Phase 1,A,0.793
2594,ISO,control,Phase 1,B,0.791
2595,ISO,control,Phase 1,C,0.789
2596,ISO,control,Phase 1,D,0.21
2597,ISO,control,Phase 2,A,0.791
2598,ISO,control,Phase 2,B,0.793
2599,ISO,control,Phase 2,C,0.796
2600,ISO,control,Phase 2,D,0.203
2601,ISO,control,Phase 1,A,0.795
2602,ISO,control,Phase 1,B,0.796
2603,ISO,control,Phase 1,C,0.791
2604,ISO,control,Phase 1,D,0.21
2605,ISO,control,Phase 2,A,0.794
2606,ISO,control,Phase 2,B,0.792
2607,ISO,control,Phase 2,C,0.797
2608,ISO,control,Phase 2,D,0.203
2609,ISO,control,Phase 1,A,0.793
2610,ISO,control,Phase 1,B,0.795
2611,ISO,control,Phase 1,C,0.792
2612,ISO,control,Phase 1,D,0.204
2613,ISO,control,Phase 2,A,0.789
2614,ISO,control,Phase 2,B,0.795
2615,ISO,control,Phase 2,C,0.79
2616,ISO,control,Phase 2,D,0.206
2617,ISO,control,Phase 1,A,0.792
2618,ISO,control,Phase 1,B,0.79
2619,ISO,control,Phase 1,C,0.791
2620,ISO,control,Phase 1,D,0.208
2621,ISO,control,Phase 2,A,0.797
2622,ISO,control,Phase 2,B,0.795
2623,ISO,control,Phase 2,C,0.792
2624,ISO,control,Phase 2,D,0.206
2625,ISO,control,Phase 1,A,0.795
2626,ISO,control,Phase 1,B,0.795
2627,ISO,control,Phase 1,C,0.794
2628,ISO,control,Phase 1,D,0.204
2629,ISO,control,Phase 2,A,0.793
2630,ISO,control,Phase 2,B,0.793
2631,ISO,control,Phase 2,C,0.795
2632,ISO,control,Phase 2,D,0.208
2633,ISO,control,Phase 1,A,0.791
2634,ISO,control,Phase 1,B,0.789
2635,ISO,control,Phase 1,C,0.794
2636,ISO,control,Phase 1,D,0.203
2637,ISO,control,Phase 2,A,0.789
2638,ISO,control,Phase 2,B,0.793
2639,ISO,control,Phase 2,C,0.791
2640,ISO,control,Phase 2,D,0.21
2641,ISO,control,Phase 1,A,0.794
2642,ISO,control,Phase 1,B,0.796
2643,ISO,control,Phase 1,C,0.791
2644,ISO,control,Phase 1,D,0.208
2645,ISO,control,Phase 2,A,0.795
2646,ISO,control,Phase 2,B,0.789
2647,ISO,control,Phase 2,C,0.789
2648,ISO,control,Phase 2,D,0.207
2649,ISO,control,Phase 1,A,0.792
2650,ISO,control,Phase 1,B,0.788
2651,ISO,control,Phase 1,C,0.792
2652,ISO,control,Phase 1,D,0.205
2653,ISO,control,Phase 2,A,0.796
2654,ISO,control,Phase 2,B,0.793
2655,ISO,control,Phase 2,C,0.794
2656,ISO,control,Phase 2,D,0.204
2657,ISO,control,Phase 1,A,0.793
2658,ISO,control,Phase 1,B,0.795
2659,ISO,control,Phase 1,C,0.795
2660,ISO,control,Phase 1,D,0.212
2661,ISO,control,Phase 2,A,0.795
2662,ISO,control,Phase 2,B,0.794
2663,ISO,control,Phase 2,C,0.791
2664,ISO,control,Phase 2,D,0.211
2665,ISO,control,Phase 1,A,0.797
2666,ISO,control,Phase 1,B,0.793
2667,ISO,control,Phase 1,C,0.788
2668,ISO,control,Phase 1,D,0.203
2669,ISO,control,Phase 2,A,0.792
2670,ISO,control,Phase 2,B,0.791
2671,ISO,control,Phase 2,C,0.791
2672,ISO,control,Phase 2,D,0.211
2673,ISO,control,Phase 1,A,0.793
2674,ISO,control,Phase 1,B,0.79
2675,ISO,control,Phase 1,C,0.791
2676,ISO,control,Phase 1,D,0.207
2677,ISO,control,Phase 2,A,0.797
2678,ISO,control,Phase 2,B,0.789
2679,ISO,control,Phase 2,C,0.796
2680,ISO,control,Phase 2,D,0.206
2681,ISO,control,Phase 1,A,0.793
2682,ISO,control,Phase 1,B,0.792
2683,ISO,control,Phase 1,C,0.791
2684,ISO,control,Phase 1,D,0.209
2685,ISO,control,Phase 2,A,0.792
2686,ISO,control,Phase 2,B,0.79
2687,ISO,control,Phase 2,C,0.797
2688,ISO,control,Phase 2,D,0.203
2689,ISO,control,Phase 1,A,0.794
2690,ISO,control,Phase 1,B,0.794
2691,ISO,control,Phase 1,C,0.793
2692,ISO,control,Phase 1,D,0.204
2693,ISO,control,Phase 2,A,0.793
2694,ISO,control,Phase 2,B,0.792
2695,ISO,control,Phase 2,C,0.792
2696,ISO,control,Phase 2,D,0.211
2697,ISO,control,Phase 1,A,0.789
2698,ISO,control,Phase 1,B,0.796
2699,ISO,control,Phase 1,C,0.795
2700,ISO,control,Phase 1,D,0.207
2701,ISO,control,Phase 2,A,0.79
2702,ISO,control,Phase 2,B,0.795
2703,ISO,control,Phase 2,C,0.797
2704,ISO,control,Phase 2,D,0.209
2705,ISO,control,Phase 1,A,0.797
2706,ISO,control,Phase 1,B,0.794
2707,ISO,control,Phase 1,C,0.789
2708,ISO,control,Phase 1,D,0.204
2709,ISO,control,Phase 2,A,0.795
2710,ISO,control,Phase 2,B,0.792
2711,ISO,control,Phase 2,C,0.796
2712,ISO,control,Phase 2,D,0.211
2713,ISO,control,Phase 1,A,0.791
2714,ISO,control,Phase 1,B,0.796
2715,ISO,control,Phase 1,C,0.792
2716,ISO,control,Phase 1,D,0.204
2717,ISO,control,Phase 2,A,0.797
2718,ISO,control,Phase 2,B,0.789
2719,ISO,control,Phase 2,C,0.797
2720,ISO,control,Phase 2,D,0.21
2721,ISO,control,Phase 1,A,0.793
2722,ISO,control,Phase 1,B,0.797
2723,ISO,control,Phase 1,C,0.791
2724,ISO,control,Phase 1,D,0.209
2725,ISO,control,Phase 2,A,0.794
2726,ISO,control,Phase 2,B,0.789
2727,ISO,control,Phase 2,C,0.794
2728,ISO,control,Phase 2,D,0.206
2729,ISO,control,Phase 1,A,0.795
2730,ISO,control,Phase 1,B,0.792
2731,ISO,control,Phase 1,C,0.797
2732,ISO,control,Phase 1,D,0.204
2733,ISO,control,Phase 2,A,0.788
2734,ISO,control,Phase 2,B,0.796
2735,ISO,control,Phase 2,C,0.793
2736,ISO,control,Phase 2,D,0.204
2737,ISO,control,Phase 1,A,0.796
2738,ISO,control,Phase 1,B,0.79
2739,ISO,control,Phase 1,C,0.793
2740,ISO,control,Phase 1,D,0.21
2741,ISO,control,Phase 2,A,0.791
2742,ISO,control,Phase 2,B,0.795
2743,ISO,control,Phase 2,C,0.79
2744,ISO,control,Phase 2,D,0.207
2745,ISO,control,Phase 1,A,0.792
2746,ISO,control,Phase 1,B,0.791
2747,ISO,control,Phase 1,C,0.797
2748,ISO,control,Phase 1,D,0.205
2749,ISO,control,Phase 2,A,0.792
2750,ISO,control,Phase 2,B,0.791
2751,ISO,control,Phase 2,C,0.791
2752,ISO,control,Phase 2,D,0.208
2753,ISO,control,Phase 1,A,0.791
2754,ISO,control,Phase 1,B,0.793
2755,ISO,control,Phase 1,C,0.789
2756,ISO,control,Phase 1,D,0.206
2757,ISO,control,Phase 2,A,0.797
2758,ISO,control,Phase 2,B,0.793
2759,ISO,control,Phase 2,C,0.795
2760,ISO,control,Phase 2,D,0.206
2761,ISO,control,Phase 1,A,0.79
2762,ISO,control,Phase 1,B,0.794
2763,ISO,control,Phase 1,C,0.791
2764,ISO,control,Phase 1,D,0.208
2765,ISO,control,Phase 2,A,0.791
2766,ISO,control,Phase 2,B,0.792
2767,ISO,control,Phase 2,C,0.795
2768,ISO,control,Phase 2,D,0.207
2769,ISO,control,Phase 1,A,0.793
2770,ISO,control,Phase 1,B,0.79
2771,ISO,control,Phase 1,C,0.797
2772,ISO,control,Phase 1,D,0.205
2773,ISO,control,Phase 2,A,0.788
2774,ISO,control,Phase 2,B,0.791
2775,ISO,control,Phase 2,C,0.795
2776,ISO,control,Phase 2,D,0.208
2777,ISO,control,Phase 1,A,0.796
2778,ISO,control,Phase 1,B,0.795
2779,ISO,control,Phase 1,C,0.791
2780,ISO,control,Phase 1,D,0.203
2781,ISO,control,Phase 2,A,0.794
2782,ISO,control,Phase 2,B,0.79
2783,ISO,control,Phase 2,C,0.796
2784,ISO,control,Phase 2,D,0.21
2785,ISO,control,Phase 1,A,0.789
2786,ISO,control,Phase 1,B,0.795
2787,ISO,control,Phase 1,C,0.797
2788,ISO,control,Phase 1,D,0.209
2789,ISO,control,Phase 2,A,0.791
2790,ISO,control,Phase 2,B,0.791
2791,ISO,control,Phase 2,C,0.792
2792,ISO,control,Phase 2,D,0.21
2793,ISO,control,Phase 1,A,0.794
2794,ISO,control,Phase 1,B,0.794
2795,ISO,control,Phase 1,C,0.796
2796,ISO,control,Phase 1,D,0.209
2797,ISO,control,Phase 2,A,0.79
2798,ISO,control,Phase 2,B,0.794
2799,ISO,control,Phase 2,C,0.791
2800,ISO,control,Phase 2,D,0.203
